f11,f11 peak N,f02,f02 peak N,f12,f12 peak N,f20,f20 peak N,f03,f03 peak N,f21,f21 peak N,f13,f13 peak N,f22,f22 peak N,f1t,f1t peak N
581.029635685825,1,714.518918350949,2,1172.70358757746,3,1504.84004748803,5,1476.578888279,4,1683.31993984746,6,1976.89093352643,7,NaN,NaN,2079.60167763903,8
724.621225890365,1,898.995188845162,2,1448.00442672878,3,1632.82747615385,4,1814.10715083811,5,1902.9494230688,6,2357.54571293519,7,2497.85283198524,8,NaN,NaN
709.723821324878,1,840.51068015936,2,1394.13522012935,3,1632.86957110007,4,1704.22828735038,5,1869.75429823483,6,2194.74594229703,7,2418.26073196368,8,NaN,NaN
549.061623787115,1,689.60633471666,2,1098.00762971495,3,1524.06395885764,5,1377.63919367491,4,1661.86202814497,6,1748.45029834051,7,2006.9027392226,8,NaN,NaN
523.524969576664,1,695.43802827747,2,1115.74219258669,3,1592.85851275819,5,1444.04766751378,4,1741.0747508475,6,2001.4843678014,8,NaN,NaN,1873.50374270187,7
796.028579337529,1,827.340408605312,2,1474.34308560605,3,1635.2306265198,4,1727.39100288913,5,1907.42476204542,6,2295.4838922264,7,2477.37229465093,8,NaN,NaN
807.351407941464,1,844.057435163113,2,1493.82817268691,4,1471.08590565052,3,1736.05335504329,5,1814.08471270971,6,2313.99927284287,7,2452.75466825802,8,NaN,NaN
553.501654608098,1,746.354226535198,2,1164.50848241178,3,1317.33998421787,4,1557.4958867901,6,1495.35237934816,5,NaN,NaN,2034.92591658777,8,2024.0926773141,7
511.901423553182,1,846.784307259743,2,1191.47369126887,3,1367.53862398363,4,1642.64950003565,6,1512.80367777669,5,NaN,NaN,1941.75645654659,7,2105.63711641933,8
724.317818382552,1,903.505986593599,2,1405.76699688452,4,1386.31169791343,3,1824.7821829767,6,1660.26649310105,5,NaN,NaN,2255.06846767713,7,NaN,NaN
671.779059872233,1,707.949363768891,2,1266.17184427514,3,1573.49288281229,5,1487.583011458,4,1766.1215844144,6,1972.37324962061,7,2206.44728460272,8,NaN,NaN
722.189701504254,1,792.540765072587,2,1374.38243501536,3,1612.30834844411,4,1654.81140618442,5,1850.18332150781,6,2210.03899333293,7,2370.21282121857,8,NaN,NaN
779.466302126151,2,712.892859803696,1,1368.16675320744,3,1445.27572454142,4,1537.22352530607,5,1720.00329924267,6,2090.61876662774,7,2249.75508923948,8,NaN,NaN
680.037205151561,2,671.933784040188,1,1289.00538329648,3,1652.51242094899,5,1479.52275055708,4,1861.37926691583,6,2048.5326998321,7,NaN,NaN,2117.2211964542,8
686.647556063721,2,653.548572997706,1,1296.56709875297,3,1714.59997790872,5,1444.85491334143,4,1911.65345654935,6,2005.94834925199,7,NaN,NaN,2098.64638154341,8
771.471158949598,1,779.305653278641,2,1469.97216159764,3,1928.22088181648,5,1678.5853862749,4,2145.49920781718,6,2281.35388174143,7,NaN,NaN,2473.27223367815,8
683.153413106754,1,789.107976685868,2,1356.75465295209,3,1768.72761068784,5,1665.82093424019,4,1976.71131679985,6,2217.41977861385,7,NaN,NaN,2362.42022422296,8
694.041338283001,1,830.02446595746,2,1370.88679391049,4,1324.77883798667,3,1742.57154185175,6,1622.00282348158,5,NaN,NaN,2329.4152696026,8,2290.0690750806,7
658.780650689098,2,635.930748872381,1,1221.05372972732,3,1347.95932538927,4,1362.0376040585,5,1578.90916775021,6,1843.57954268299,7,2059.95383142029,8,NaN,NaN
666.285494474774,1,753.461627941954,2,1321.43404040109,3,1757.89841401163,5,1600.56533187691,4,1959.47996671731,6,2153.69683378193,7,NaN,NaN,2271.77290848777,8
709.25616595939,1,752.399315945488,2,1337.82645146666,3,1550.94254509213,4,1604.86366071843,5,1793.4436213995,6,2192.87133095736,7,2311.75657172192,8,NaN,NaN
793.28476123818,1,911.270964549417,2,1551.33860737112,3,1845.47569373378,4,1917.1569789579,5,2114.43365255114,6,2589.98982197327,7,2725.08008660435,8,NaN,NaN
723.54787154098,1,824.322703878407,2,1398.75202597254,3,1584.74243628986,4,1702.3980887363,5,1838.60930398799,6,2239.25177209342,7,2403.63275135496,8,NaN,NaN
657.239444413447,1,710.789646340266,2,1298.29959703346,3,1927.28693428643,5,1525.9437708508,4,2110.47265251824,7,2064.14811882425,6,NaN,NaN,2187.77499368138,8
544.763020602268,1,724.144861814735,2,1119.06196142653,3,1360.51376451036,4,1449.62708948029,5,1536.37636788202,6,1895.94918959196,7,1958.16504420993,8,NaN,NaN
743.512050099439,1,950.107777294195,2,1453.17253532951,4,1385.68846642256,3,1897.37864665313,6,1679.33194810851,5,NaN,NaN,2308.13293048624,7,NaN,NaN
724.75755546836,1,820.645441984583,2,1323.53865537151,3,1381.18713274637,4,1640.38449516336,6,1590.4041900099,5,2028.30645353848,7,2111.47338501118,8,NaN,NaN
680.556781890106,1,694.914271001429,2,1283.4918766372,3,1584.41422146918,5,1464.26493249584,4,1783.11334573408,6,1950.87525205307,7,NaN,NaN,NaN,NaN
740.17002034904,1,931.608826363494,2,1474.59266471353,3,1763.14832247339,4,1868.97477827335,5,1998.94354093655,6,2406.1931825297,7,2552.65103964179,8,NaN,NaN
582.873257927818,1,668.363504348213,2,1114.80624167419,3,1363.26216705015,5,1331.98272572334,4,1527.19766437105,6,1695.23076774397,7,1916.37441932172,8,NaN,NaN
730.508908651704,1,788.974378912825,2,1342.87653238682,3,1347.72431852905,4,1679.01920518119,6,1619.29690221295,5,NaN,NaN,2199.42327163173,7,NaN,NaN
849.59560218597,1,925.050622782653,2,1596.60595288306,4,1591.50472799473,3,1976.52657887275,6,1899.81050106172,5,2581.84133168597,7,2660.33990846161,8,NaN,NaN
437.555799395889,1,676.759124043199,2,998.841346300663,3,1418.39319178588,5,1349.03843244529,4,1536.82416452013,6,1808.53317086786,8,NaN,NaN,1688.63923384871,7
744.234110441309,1,828.177047273961,2,1400.20961788883,3,1589.00841819769,4,1698.27396824334,5,1827.80520808954,6,2216.7908332733,7,2355.26588199444,8,NaN,NaN
558.465413546796,1,705.918535326174,2,1144.64713191625,3,1725.7542186763,5,1434.77265475906,4,1872.45397255378,7,1838.44259193962,6,NaN,NaN,2080.45492055169,8
676.325960971804,1,720.917847724673,2,1287.34652361172,3,1471.84534292107,4,1540.20538651862,5,1714.26969080227,6,2097.48800243923,7,2228.81520460632,8,NaN,NaN
715.133281824862,2,704.596533622742,1,1347.30723615089,3,1665.32604745028,5,1542.38071254852,4,1891.79443418354,6,2121.04859431278,7,NaN,NaN,2239.55519532186,8
607.017458757131,1,790.145951157544,2,1260.08424415285,3,1705.15254892156,5,1620.00509785725,4,1882.46567850368,6,2149.31033573295,7,NaN,NaN,2224.50521939681,8
745.550234019807,1,841.781025219837,2,1401.01846801413,3,1427.51753988762,4,1764.79435221969,6,1700.73352797857,5,2385.89057927333,8,2301.60295040502,7,NaN,NaN
660.309217893685,1,832.280178097898,2,1321.69749213659,3,1514.51380896625,4,1671.55737636675,5,1750.39950212558,6,2171.90322236282,7,2276.75108096248,8,NaN,NaN
603.816513571453,1,710.513415373896,2,1191.62502484423,3,1419.70167736494,4,1467.39318737279,5,1623.00710488275,6,1923.45769700684,7,2095.65802762064,8,NaN,NaN
789.579934165861,1,903.915386921657,2,1489.78899287762,3,1568.42095628384,4,1869.49340578969,6,1801.05779802265,5,2342.72374105167,7,2452.15934186478,8,NaN,NaN
671.375985117431,1,734.414260358811,2,1287.10943921276,3,1604.04642192828,5,1510.71738717475,4,1798.80358035485,6,1972.27118177271,7,2253.74720950495,8,NaN,NaN
775.213553940512,2,760.418283643475,1,1421.12325676288,3,1427.76989842632,4,1634.5339413695,5,1750.14559460401,6,2227.37475053046,7,2378.85228134249,8,NaN,NaN
705.175472525231,1,802.56264333434,2,1351.1902791364,3,1442.98210074861,4,1650.04195830396,5,1719.78723009999,6,2202.90890896516,7,2282.7072147655,8,NaN,NaN
779.069839727645,2,731.457391922472,1,1385.89361465846,3,1438.69772220395,4,1561.400664963,5,1718.45342714586,6,2101.02618049487,7,2275.80398675647,8,NaN,NaN
732.998992012814,1,739.29080070314,2,1375.41656149631,3,1494.87016956989,4,1598.63698465997,5,1774.76589696736,6,2182.73143447971,7,NaN,NaN,2335.59313098448,8
611.260549872718,1,782.257823264515,2,1251.79116324002,3,1546.46326281822,4,1613.63184201495,5,1743.86989209693,6,2165.02768981312,7,NaN,NaN,2208.81494240611,8
666.221106315786,2,653.341654979216,1,1266.25117746959,3,1390.45547693108,4,1451.07893131846,5,1658.37307362807,6,2016.66310329551,7,NaN,NaN,2050.82054368457,8
581.591144443445,1,806.368419194711,2,1185.900355147,4,1130.63367376427,3,1580.32449684263,6,1361.18765511439,5,2031.41769257444,8,1883.47974633013,7,NaN,NaN
596.521784432928,1,843.840428707177,2,1266.73405622612,3,1433.93056180597,4,1697.60626262917,6,1613.15431195603,5,NaN,NaN,2105.04268243161,7,2287.38917070637,8
658.325586796425,1,748.907820327913,2,1227.66749670046,4,1100.62471553553,3,1538.61946576505,6,1394.03483294805,5,2033.86933471959,8,1963.18773309201,7,NaN,NaN
616.688259881526,1,888.526725661485,2,1265.52293466299,3,1357.63256829405,4,1698.87122425319,6,1545.28561674896,5,2116.18687842169,8,2011.09755221651,7,NaN,NaN
696.791133751548,1,809.451124922451,2,1338.3484714931,3,1587.70643459197,4,1608.248515005,5,1795.81678367123,6,2040.49055329702,7,2283.74393979696,8,NaN,NaN
656.345359912108,1,868.780986129497,2,1332.66159900893,3,1608.06150853967,4,1721.27825305638,5,1813.75230785714,6,2235.01848139221,7,2296.97570686351,8,NaN,NaN
707.977203295391,1,796.206752659202,2,1363.56804370225,3,1586.92926622374,4,1653.94661915683,5,1826.6680144958,6,2195.84358527341,7,2358.89741711333,8,NaN,NaN
625.527906084498,1,792.789811711185,2,1235.66358770004,3,1562.06693347308,5,1533.59885067277,4,1735.62619890726,6,1912.05443482268,7,2157.23347464303,8,NaN,NaN
617.655850865785,1,813.837711165493,2,1277.06773160964,3,1600.48177907054,4,1658.90367982421,5,1791.05737647381,6,2228.14179821495,7,2271.46198678897,8,NaN,NaN
724.361779311606,1,846.893561159888,2,1420.43380153489,3,1846.67257998441,5,1715.54938159481,4,2050.70145039328,6,2209.41193995864,7,2539.76174714165,8,NaN,NaN
563.951426495067,1,782.024161701237,2,1193.06175981426,3,1500.35854475046,4,1566.95241787869,5,1676.26925501059,6,2082.19475563206,7,2124.12790639022,8,NaN,NaN
865.376071638407,1,887.39252180941,2,1628.105822677,3,1773.75398484137,4,1899.40896384753,5,2101.57183948647,6,2574.80701134233,7,2790.10731475969,8,NaN,NaN
487.057765824327,1,617.472692326655,2,1021.24688534579,3,1669.79741399566,5,1292.99754569521,4,1796.2805708397,8,1711.08850986773,6,NaN,NaN,1742.98258903796,7
616.965244754456,1,686.804490223622,2,1202.4880444874,3,1614.98133809788,5,1438.85423452638,4,1783.5301615254,6,1891.81445537322,7,NaN,NaN,2135.55704739111,8
656.957419854267,1,789.633474878645,2,1285.45285915898,3,1523.04876584822,4,1604.70450437871,5,1732.3155477831,6,2086.40377949471,7,2216.7865805787,8,NaN,NaN
660.377949687416,1,667.820983495881,2,1236.14895419518,3,1609.21844189316,5,1351.39966671979,4,1771.98435902358,6,1800.61274502074,7,NaN,NaN,NaN,NaN
629.350253402448,1,845.561545501935,2,1299.29815386024,3,1548.80188306687,4,1691.70820026438,5,1759.60608939398,6,2211.85752188105,7,2265.32188224278,8,NaN,NaN
590.35941128706,1,843.238336087198,2,1261.05124649295,3,1626.41350277746,4,1668.04971564475,5,1801.23035249423,6,2181.62748430605,7,2244.2915457668,8,NaN,NaN
652.703912209663,1,803.40980975944,2,1310.900875515,3,1412.37867601321,4,1694.41269147029,6,1652.49043018208,5,NaN,NaN,2287.02605684298,8,2246.78862529962,7
552.889923939055,1,755.805130620917,2,1162.3636424095,3,1433.47348913431,4,1526.33196422209,5,1616.42576940562,6,1987.72855921919,7,2072.32843616532,8,NaN,NaN
729.807506872089,1,783.508222070342,2,1411.16817991144,3,1682.5051234063,5,1658.80854230269,4,1925.34382647997,6,2212.76012484754,7,NaN,NaN,2459.47956570891,8
618.508478696169,1,793.046644762299,2,1267.48519503167,3,1568.48773085561,4,1633.84062512607,5,1768.78898128564,6,2184.62498604063,7,NaN,NaN,2241.57550394418,8
647.499193972854,1,713.50239730693,2,1229.03842167125,4,1223.44278901863,3,1514.7116171285,6,1470.53563683647,5,1982.55752944109,7,2057.00066928879,8,NaN,NaN
617.875857579143,1,726.412195016999,2,1182.89107386413,3,1340.32962725581,4,1467.81612213601,5,1536.02175486264,6,1880.19291013937,7,1987.02174126651,8,NaN,NaN
547.048718691973,1,709.933364422647,2,1083.67102707539,3,1255.00098712633,4,1436.77006026699,6,1381.09317606359,5,NaN,NaN,1818.7540220662,8,1783.45710069728,7
685.14027862442,1,739.276276318468,2,1291.13992943642,3,1462.84816576835,4,1544.8075550144,5,1698.5806339847,6,2063.77318255704,7,2201.09464284811,8,NaN,NaN
516.454333229592,1,684.141450658633,2,1031.19353899829,3,1345.04531720459,5,1293.06642256252,4,1481.27780795893,6,1583.79552629386,7,1820.45778192829,8,NaN,NaN
683.960403060395,1,702.318887851753,2,1307.20793233129,3,1499.52277472764,4,1517.2912791541,5,1745.47124152914,6,2056.12864700802,7,NaN,NaN,2215.33034533831,8
760.232848182398,2,750.748648529497,1,1444.17438242069,3,1808.91803271563,5,1663.02230309696,4,2056.24469828937,6,2308.03426729024,7,NaN,NaN,2350.92313074716,8
715.765264399567,1,788.578142710377,2,1345.4459923445,3,1494.54671010241,4,1617.16954888763,5,1730.32918775613,6,2098.22781188841,7,2254.67648020948,8,NaN,NaN
747.846474724445,1,763.488792744058,2,1394.55196591581,3,1574.73182952535,4,1641.66408784692,5,1837.56871905612,6,2237.65207643289,7,2393.14992272958,8,NaN,NaN
628.462599419214,1,635.559877005633,2,1201.1648191247,3,1570.83011078007,5,1376.19860356384,4,1754.1223073475,6,1878.72573877811,7,NaN,NaN,2013.66787886226,8
841.161546183781,1,925.639075266485,2,1572.16477413677,3,1708.97530713624,4,1900.53166307816,5,2011.43493812842,6,2526.09066616509,7,2622.56832185361,8,NaN,NaN
498.305652806914,1,735.708823902992,2,1076.14736296606,3,1491.49730195872,5,1435.98164757069,4,1629.81221044449,6,1800.73819939248,7,1982.25558197693,8,NaN,NaN
612.230422550025,1,639.822909129605,2,1187.40547591302,3,1523.29891015943,5,1369.9297333629,4,1711.83796077921,6,1851.60681776404,7,NaN,NaN,2021.90997195577,8
757.453557940392,1,763.085499300737,2,1417.51420679502,3,1450.43634070268,4,1641.47285875774,5,1771.24228312655,6,2251.52261469654,7,2407.25948397595,8,NaN,NaN
680.849640183784,1,925.750736781379,2,1388.52811783316,3,1406.10394295639,4,1845.50834947908,6,1650.98314594767,5,NaN,NaN,2223.98603308231,7,NaN,NaN
657.353980718125,1,770.078628711015,2,1313.45230930548,3,1487.43452755847,4,1621.16615692327,5,1742.29443262964,6,2164.45219942448,7,2282.97200138468,8,NaN,NaN
640.976934747661,1,850.029159324416,2,1289.18675583337,3,1340.78076839434,4,1699.76269938406,6,1563.0827326169,5,2255.83979751444,8,2089.5889230735,7,NaN,NaN
555.737380593575,1,622.178476210733,2,1119.99107233013,3,1647.52088652946,5,1356.62061197668,4,1804.19598321934,6,1888.45180328161,8,NaN,NaN,1819.28391260484,7
669.448402955394,1,749.229033894395,2,1297.78934719436,3,1585.42765907865,5,1561.11133375097,4,1793.88965726634,6,2050.95931170845,7,2285.93455603405,8,NaN,NaN
690.440324417577,1,781.624883546875,2,1333.48486152194,3,1505.21176592439,4,1637.92079803919,5,1761.81496454951,6,2246.47759341965,7,2309.10193480246,8,NaN,NaN
653.338118195198,1,900.636901727661,2,1329.56368304664,3,1582.4953913808,4,1783.37653820922,6,1734.49784415975,5,NaN,NaN,2243.68090566757,8,2199.95034778884,7
630.681539440004,1,682.842576212331,2,1230.79998583772,3,1480.61824690882,5,1470.84229262098,4,1699.23648485064,6,2000.69467540547,7,NaN,NaN,2080.11788804054,8
717.331808772256,1,862.280295732297,2,1394.36867763772,3,1627.80008572052,4,1738.01780601031,5,1859.69977067633,6,2263.94574812502,7,2376.01080338728,8,NaN,NaN
753.870256308859,1,876.722788892248,2,1452.971218697,3,1549.67326119988,4,1855.43223768871,6,1807.99826293148,5,2515.20797105183,8,2440.6093709401,7,NaN,NaN
679.167537836008,1,826.680136849718,2,1304.22455216147,4,1131.26907926144,3,1688.32042179066,6,1455.56828292203,5,NaN,NaN,2073.47145303801,8,NaN,NaN
614.925588804221,1,794.814853628332,2,1263.02833388042,3,1617.48978637985,4,1629.2450365045,5,1806.53263020873,6,2149.48926599449,7,NaN,NaN,2255.60816594646,8
738.323138825505,1,879.149114232354,2,1432.06209603102,4,1429.05909821979,3,1803.93813135285,6,1707.24991060406,5,2306.36090138937,7,2373.84716141405,8,NaN,NaN
716.239072210279,1,778.776577319842,2,1386.52598573638,3,1594.38105220931,4,1649.51731642703,5,1850.64656074406,6,2204.59469200292,7,2419.04560622847,8,NaN,NaN
747.21491993101,2,696.770122553766,1,1344.42476104349,3,1390.3212285218,4,1521.87752628921,5,1679.4680163303,6,2088.14670131354,7,2248.41646926707,8,NaN,NaN
715.611556190265,1,772.186872990412,2,1391.32681338639,3,1820.84337067709,5,1648.10968914156,4,2034.1811783776,6,2225.34198726824,7,NaN,NaN,2390.30697573885,8
504.994899815564,1,771.476939466132,2,1114.20237725037,3,1273.33284786546,4,1518.28851654251,6,1426.98631458612,5,1985.86441665106,8,1858.77331458443,7,NaN,NaN
832.027122137598,1,951.247253665604,2,1603.48847972672,3,1668.83462478919,4,1953.10912926883,5,2006.0306017861,6,2578.88934498991,7,2701.81192331795,8,NaN,NaN
681.803573551533,1,729.581315986054,2,1305.55816371232,3,1418.53061458812,4,1554.55275128745,5,1685.78130093659,6,2104.41037978585,7,2256.56814124755,8,NaN,NaN
664.805171262392,1,743.454105486373,2,1317.14361187195,3,1833.65678079949,5,1586.66996059953,4,2020.72928859402,6,2141.06964904068,7,NaN,NaN,2247.20730078635,8
701.207402739695,2,683.912734332021,1,1291.5255654941,3,1510.4280325972,5,1465.32519472704,4,1730.99810423875,6,1979.42570960305,7,2203.41762186958,8,NaN,NaN
709.699832300795,1,736.075515339059,2,1345.36044522694,3,1525.46660147476,4,1588.20932902251,5,1785.75785594177,6,2173.47880540642,7,NaN,NaN,2294.12559920544,8
721.112248224605,2,687.940032608336,1,1354.37060423525,3,1568.54130713925,5,1517.83176718776,4,1823.38924180868,6,2103.34125945852,7,NaN,NaN,2208.9948781375,8
784.79327524076,1,872.964797568063,2,1517.89016965004,3,1943.74095545621,5,1809.71354038734,4,2167.65288401101,6,2366.89606985334,7,2699.7440945512,8,NaN,NaN
717.844211554077,1,797.893402069539,2,1345.36942543675,4,1341.54034880129,3,1684.98187780095,6,1608.54083374047,5,2255.87668210354,8,NaN,NaN,2205.98527962527,7
674.571215659377,1,759.457817879385,2,1289.88773402718,3,1571.19079937983,5,1552.36612665548,4,1770.25310323916,6,2030.49111352079,7,2229.13154423923,8,NaN,NaN
729.966395054115,1,784.175110353934,2,1370.06464769385,3,1497.25294209329,4,1640.7223019011,5,1756.13975454563,6,2178.52312294843,7,2313.68715658208,8,NaN,NaN
572.236904355073,1,734.832229780344,2,1159.96232338462,3,1269.24121316348,4,1521.82134943407,6,1460.71503709767,5,2035.91143640777,8,1970.31591593611,7,NaN,NaN
662.572483805519,1,767.806273550002,2,1304.14120787086,3,1586.45732231836,4,1615.97264929168,5,1806.76507922528,6,2188.55407097048,7,NaN,NaN,2283.43995685161,8
614.57007985822,1,772.698629794087,2,1241.29105103158,3,1653.41066800705,5,1571.53994971408,4,1825.47524491517,6,2036.12997589991,7,2255.20988727189,8,NaN,NaN
760.508212417723,1,868.582386021631,2,1492.82610016054,3,1964.72564912329,5,1812.26788696208,4,2182.45207873198,6,2391.08798438153,7,NaN,NaN,2661.53167608031,8
725.058446176241,1,851.918714495231,2,1418.39704021646,3,1695.71247920401,4,1748.97367690004,5,1929.1057666404,6,2281.07149498272,7,2472.98986373466,8,NaN,NaN
694.888293704059,1,795.049907525147,2,1363.13423619592,3,1567.30860373299,4,1678.17803709341,5,1828.80046966752,6,2307.40825454682,7,NaN,NaN,2365.23641558375,8
803.565567488357,2,794.935184973895,1,1503.52188308408,3,1681.92280243319,4,1705.34062410442,5,1966.80983217398,6,2305.83660618642,7,2567.76588111849,8,NaN,NaN
697.815483692841,1,711.472996159188,2,1344.58080595803,3,1734.02470403843,5,1546.90669751449,4,1950.12300557987,6,2119.10629996339,7,NaN,NaN,2236.12621625911,8
545.471547659611,1,827.074481328358,2,1194.82739121217,3,1432.13256457177,4,1629.66311899804,6,1575.48561662177,5,2119.31916234905,8,2006.68355965479,7,NaN,NaN
671.474874163189,1,868.161529183971,2,1385.04449905713,3,1702.94539832649,4,1780.43840253347,5,1931.75564465687,6,2357.14208193778,7,NaN,NaN,2456.10018103249,8
